"","my_timestamp","my_date","camp","my_time","time_decimal","delta_et_value_hydrogen","delta_et_se_hydrogen","slope_estimate_hydrogen","r.squared_hydrogen","F_test_p.value_hydrogen","delta_et_value_oxygen","delta_et_se_oxygen","slope_estimate_oxygen","r.squared_oxygen","F_test_p.value_oxygen","air_sample_size","air_water_mean","air_water_sd","air_hydrogen_mean","air_hydrogen_sd","air_oxygen_mean","air_oxygen_sd","my_timestamp_hourly","Rn","Tair","RH","specific_humidity","vpd","wind_speed","max_wind_speed","ET","P_mm","south_5"
"46",2016-06-28 16:00:00,2016-06-28,"Campaign_2","16:00",16,-47.6826109266116,1.70602922600291,-853.414288627478,0.600462352306775,2.55931590889647e-49,-5.68605228955664,0.76060523221095,-152.812826882645,0.195124173001264,6.95995809396845e-13,240,26.4614846735872,0.456961948678063,-79.9433710993926,0.718438654596257,-11.462681559866,0.225671619055166,2016-06-28 16:00:00,480.22815,33.216835,43.751666665,0.0142526126918581,2856.18780228649,3.88087516122268,8.45696104811503,0.412456211951753,0,0.23246875
"47",2016-06-28 17:00:00,2016-06-28,"Campaign_2","17:00",17,-69.1238231619762,2.24268286526355,-294.269725440467,0.0888201949390817,4.14408410135341e-07,-8.88568030285793,1.00700236801015,-68.6822286607821,0.0256619489164684,0.00744557142240961,278,25.3036366164752,0.334779348371058,-80.7553940537085,0.516240639861576,-11.6004760925855,0.224162018367763,2016-06-28 17:00:00,274.1557,32.67522,45.631666665,0.0144192323807514,2678.80195382764,3.82344111260048,8.2016953141939,0.324946844652056,0,0.23076875
"48",2016-06-28 18:00:00,2016-06-28,"Campaign_2","18:00",18,-54.3660096118433,1.93130396880526,-679.954699935111,0.4225169984793,1.44110533034107e-33,-11.5215127234886,0.802225017275648,-2.52888126027278,5.86523324355726e-05,0.900689377350947,268,25.2452366168273,0.376383012441242,-81.3059284931335,0.615177745357826,-11.6217074217806,0.194190743030485,2016-06-28 18:00:00,74.62151,31.167645,52.301666665,0.0151709532583044,2159.25836909447,2.23171099976427,5.11846068125904,0.149362588677574,0,0.229175
"49",2016-06-29 11:00:00,2016-06-29,"Campaign_2","11:00",11,-26.2927959121554,2.82834333208821,-1334.52667768074,0.558365400210574,8.4262729316337e-47,-12.8421962600549,0.591914138502554,24.0774039506467,0.00930904715972819,0.124358438462977,255,26.4022059761489,0.595965507715648,-76.8646283523493,1.53612607315958,-11.9297840478816,0.214642586955053,2016-06-29 11:00:00,556.73015,28.923165,56.5575,0.0144071529060935,1730.79372500117,2.7714651846289,8.06107728164383,0.3847030932368,0,0.22195
"50",2016-06-29 12:00:00,2016-06-29,"Campaign_2","12:00",12,-53.5066720634918,1.48473869756928,-667.337676543016,0.534244464129004,7.16508170321615e-47,-10.858236650197,0.649883145490059,-26.3942982945762,0.00927880226820293,0.112293673824341,273,25.5090819192361,0.526903306132317,-79.6785211871845,0.735510511549233,-11.8933761559864,0.220738158323457,2016-06-29 12:00:00,518.8266,29.97313,52.005,0.0140858560005198,2029.00823608663,2.56775738902592,7.83273777881556,0.383804152422239,0,0.22120625
"51",2016-06-29 13:00:00,2016-06-29,"Campaign_2","13:00",13,-50.3311200399535,1.92881780628303,-733.186226979114,0.460280913377996,3.63438654804492e-38,-9.3761467555279,0.742440121329077,-53.5253524078444,0.0297634215220813,0.00425114466936784,273,25.0195232771695,0.510401012738395,-79.6477725546817,0.876852631421783,-11.5163726620271,0.25173401493924,2016-06-29 13:00:00,706.1886,31.40604,48.05166667,0.0141353819452185,2382.20831863148,2.61055558806166,6.55129656570202,0.390514910986659,0,0.219825
"52",2016-06-29 14:00:00,2016-06-29,"Campaign_2","14:00",14,-40.5375974075072,2.48599771838975,-959.11046583257,0.460073229724302,8.12970716214437e-39,-7.23455464254118,0.985562936417584,-104.60343951294,0.060581314538839,3.33387919034299e-05,278,25.1637955399344,0.326855355433566,-78.6586737286909,0.726630297266766,-11.3921525868714,0.21839111846604,2016-06-29 14:00:00,510.2531,31.62989,45.37333333,0.0135221650224694,2536.60937271344,2.82325027895619,7.85956301935792,0.491330993264994,0,0.2177
"53",2016-06-29 15:00:00,2016-06-29,"Campaign_2","15:00",15,-53.8969123712494,0.816444002783413,-596.988158564798,0.762715927542028,7.94690723503035e-89,-10.0689490842746,0.307885329373364,-32.8077669217198,0.063901699527988,1.86260206924239e-05,280,24.5127606916255,0.912204805586911,-78.2853872581886,1.05956834048297,-11.4092292693799,0.201170886979486,2016-06-29 15:00:00,584.5159,32.577125,38.794166665,0.0121882801382153,2999.03730535798,3.04388784292183,7.98960676645777,0.409356542248476,0,0.21525625
"54",2016-06-29 16:00:00,2016-06-29,"Campaign_2","16:00",16,-49.4798443875941,0.679564721654824,-685.12041132085,0.86853733126783,3.48322673349465e-138,-8.43904266460355,0.268192727794447,-72.656383498928,0.32297663176907,5.33837920175643e-28,311,22.3646288107566,0.859280040945072,-80.1604103006582,1.30473645897976,-11.6926881933452,0.226902020533028,2016-06-29 16:00:00,460.3094,32.65047,36.62416667,0.0115590147419231,3117.34492569038,2.66790045881888,7.18132434254817,0.50115553371173,0,0.21334375
"55",2016-06-29 17:00:00,2016-06-29,"Campaign_2","17:00",17,-33.0154597898102,1.18092356754769,-1038.20607874363,0.841739169414722,2.38825411302112e-133,-5.30054667472096,0.310318158853663,-135.015141854166,0.565719667453426,2.29442306066102e-61,330,21.0760212098345,0.619993801846797,-82.3182501753039,1.58923781987984,-11.7122055678754,0.25210179106206,2016-06-29 17:00:00,371.57175,32.753355,35.58666667,0.011298495446171,3186.69310223307,2.34078447970864,7.17163446825541,0.328465668837622,0,0.2111125
"56",2016-06-29 18:00:00,2016-06-29,"Campaign_2","18:00",18,-62.3833905434147,1.02709729572147,-386.993071799974,0.488923714631197,5.26552375142431e-49,-6.86467011496305,0.354843182504212,-100.410868018277,0.350474739564436,4.04104122629662e-32,325,21.4599242430506,0.593748049085144,-80.4308299796292,0.733870767384458,-11.5473354941361,0.224899924913972,2016-06-29 18:00:00,199.94855,32.257,37.6925,0.0116433865670244,2998.25298388026,2.69823304126761,8.40215796629479,0.26778181570424,0,0.21005
"57",2016-06-29 19:00:00,2016-06-29,"Campaign_2","19:00",19,-64.8300608540332,4.27193483433896,-342.226645019099,0.0845778738360847,0.000108708414346279,-6.98657612509549,1.02161975567654,-95.9675372982534,0.112716961204213,6.71975622158015e-06,172,20.2178616848629,0.23577373592874,-81.7592968783842,0.679327612213432,-11.7338893844333,0.165015045557751,2016-06-29 19:00:00,54.23523,30.993925,43.565,0.0125230518472003,2530.61104241746,2.11909807454287,5.00101450591629,0.139086294850966,0,0.2085625
"58",2016-06-30 10:00:00,2016-06-30,"Campaign_2","10:00",10,-58.1721967131909,3.52206209444305,-287.885985629866,0.0712118846079833,0.00296590550297768,-9.34163685058513,1.33497517604369,-54.5834856626608,0.0188239980109816,0.131819572116569,122,26.9567185243539,0.415986024543711,-68.8542604644287,0.612275084053976,-11.3669673727973,0.225791523702242,2016-06-30 10:00:00,495.93675,28.638735,59.85583333,0.0150327861680659,1571.42083861656,3.94768758415497,9.7005235349086,0.421250755536261,0,0.20495
"59",2016-06-30 11:00:00,2016-06-30,"Campaign_2","11:00",11,-16.5093321693026,1.67043680327964,-1458.79961817149,0.813577658869632,1.05118724686543e-91,-10.5607004178492,0.669870134477966,-19.2149539880998,0.00468627031085158,0.282883022136837,248,26.673025468901,0.597384640721686,-71.228565122011,1.35665532803709,-11.2814488539972,0.235450204453375,2016-06-30 11:00:00,436.8148,29.357875,55.175,0.0144516570675603,1828.83992468228,4.31337699723245,10.4838470236567,0.349900893364698,0,0.20399375
"60",2016-06-30 12:00:00,2016-06-30,"Campaign_2","12:00",12,-42.8665560413165,1.05340058058038,-789.101353850474,0.768040061127946,7.77659637783451e-84,-9.09015109235876,0.505603460926815,-51.3866351730254,0.0574483875764307,9.4924731580595e-05,260,25.6561131479133,0.677161895833395,-73.6445826888894,0.919029009574786,-11.0944300344326,0.218826355565572,2016-06-30 12:00:00,625.18275,30.8721,51.576666665,0.0147474506843551,2153.61368188157,4.10476637718215,10.0692464298103,0.434593096264868,0,0.20250625
"61",2016-06-30 13:00:00,2016-06-30,"Campaign_2","13:00",13,-30.2652948722547,1.06878320386039,-1131.61169638405,0.878072518514165,7.81597906923449e-99,-8.74927859107526,0.527609062900953,-55.6451859301418,0.0666912999628684,0.000133068834715476,214,27.1420692248236,0.900008540827292,-72.0033462534505,1.48397372752559,-10.8016801674197,0.264781100860383,2016-06-30 13:00:00,495.9973,30.71147,51.326666665,0.0145428206604967,2146.30785171383,3.88414028046358,9.15132746286448,0.330983920381612,0,0.20123125
"62",2016-06-30 14:00:00,2016-06-30,"Campaign_2","14:00",14,-62.4231219184093,1.85487905135697,-312.357752037796,0.144018336699128,9.62044076770702e-10,-11.4916666557097,0.525337246944663,17.5270856058932,0.00656091206206802,0.20831421660794,243,26.4761418302151,0.745969715519178,-74.2299995324448,0.861422035430597,-10.8291565904737,0.226464526269011,2016-06-30 14:00:00,609.05265,32.267545,48.674166665,0.0150812370722704,2470.61399553827,3.4199057022222,9.40471200544757,0.413406391648602,0,0.1992125
"63",2016-06-30 15:00:00,2016-06-30,"Campaign_2","15:00",15,-34.6043595359789,3.91783329894638,-1082.58443545639,0.350996765520917,3.75252828357604e-18,-12.4510920222068,1.23279013119008,40.9932958334936,0.00777112399850573,0.24330092030985,177,28.4125344992835,0.418109400486166,-72.7149637695741,0.951835843817578,-11.0079904750445,0.242227111815265,2016-06-30 15:00:00,459.6128,32.48787,48.295833335,0.0151540807695765,2521.06273215542,3.0844259431802,7.69440146888737,0.460163452895655,0,0.19815
"64",2016-06-30 16:00:00,2016-06-30,"Campaign_2","16:00",16,-52.99944628935,1.96399099723865,-570.448466730366,0.360949191712537,4.8514771285551e-19,-9.73117160744903,1.05845123318132,-35.2840394814168,0.00738503481442746,0.2513624407103,180,28.9811548566026,0.515458765645797,-72.6890486746191,0.581145093565365,-10.9490357064047,0.251300423830701,2016-06-30 16:00:00,183.8862,31.96224,52.311666665,0.0159470733685736,2258.25171948156,2.96802040925263,7.8978110622545,0.221924597193004,0,0.196025
"65",2016-06-30 17:00:00,2016-06-30,"Campaign_2","17:00",17,-66.2094887258821,1.26508252230157,-216.965673880637,0.154216759522982,1.58182749068879e-09,-12.5896416330924,0.482715068653314,47.2886552616701,0.0561516579567075,0.000392104045680433,220,27.2426367832178,0.854407548841101,-74.1815208731649,0.639357974641747,-10.8521009742175,0.230937529617254,2016-06-30 17:00:00,-40.916595,28.378305,65.1575,0.0161518842388302,1381.48526010821,2.37193635616086,8.64151721282476,0.0740308249458941,0.254,0.1949625
